row_id,organisasi_id,kode_skpd,nama_skpd,tipe_organisasi,kode_urusan,nama_urusan,kategori_urusan,kode_rekening,kode_akun,kode_kelompok,kode_jenis,kode_objek,kode_rincian,kode_sub_rincian,level,nama_level,klasifikasi_akun,kategori_belanja,uraian,indikator,jumlah_rp,halaman_sumber,lampiran,tahun_anggaran,sumber_data
79,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.14.0001,4,4.1,4.1.02,4.1.02.02,4.1.02.02.14,4.1.02.02.14.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Penyediaan Tempat Khusus Parkir Diluar Badan Jalan,,1632350000.0,28,II,2025,RINCIAN_APBD
80,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.16,4,4.1,4.1.02,4.1.02.02,4.1.02.02.16,,5,Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Pelayanan Jasa Kepelabuhanan,,2600000000.0,28,II,2025,RINCIAN_APBD
81,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.16.0001,4,4.1,4.1.02,4.1.02.02,4.1.02.02.16,4.1.02.02.16.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Pelayanan Jasa Kepelabuhanan,,2600000000.0,28,II,2025,RINCIAN_APBD
82,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.17,4,4.1,4.1.02,4.1.02.02,4.1.02.02.17,,5,Rincian Objek,PENDAPATAN,Pendapatan,"Retribusi Pelayanan Tempat Rekreasi, Pariwisata, dan Olahraga",,1613980000.0,28,II,2025,RINCIAN_APBD
83,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.17.0001,4,4.1,4.1.02,4.1.02.02,4.1.02.02.17,4.1.02.02.17.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,"Retribusi Pelayanan Tempat Rekreasi, Pariwisata, dan Olahraga",,1613980000.0,28,II,2025,RINCIAN_APBD
84,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.19,4,4.1,4.1.02,4.1.02.02,4.1.02.02.19,,5,Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Penjualan Hasil Produksi Usaha Pemerintah Daerah,,9433585000.0,28,II,2025,RINCIAN_APBD
85,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.19.0001,4,4.1,4.1.02,4.1.02.02,4.1.02.02.19,4.1.02.02.19.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Penjualan Hasil Produksi Usaha Pemerintah Daerah,,9433585000.0,28,II,2025,RINCIAN_APBD
86,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.20,4,4.1,4.1.02,4.1.02.02,4.1.02.02.20,,5,Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Pemanfaatan Aset Daerah,,3415125636.0,28,II,2025,RINCIAN_APBD
87,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.02.20.0001,4,4.1,4.1.02,4.1.02.02,4.1.02.02.20,4.1.02.02.20.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Pemanfaatan Aset Daerah,,3415125636.0,28,II,2025,RINCIAN_APBD
88,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.03,4,4.1,4.1.02,4.1.02.03,,,4,Objek,PENDAPATAN,Pendapatan,Retribusi Perizinan Tertentu,,200000000.0,28,II,2025,RINCIAN_APBD
89,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.03.08,4,4.1,4.1.02,4.1.02.03,4.1.02.03.08,,5,Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Penggunaan Tenaga Kerja Asing (TKA),,200000000.0,28,II,2025,RINCIAN_APBD
90,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.02.03.08.0001,4,4.1,4.1.02,4.1.02.03,4.1.02.03.08,4.1.02.03.08.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Retribusi Penggunaan Tenaga Kerja Asing (TKA),,200000000.0,28,II,2025,RINCIAN_APBD
91,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.03,4,4.1,4.1.03,,,,3,Jenis,PENDAPATAN,Pendapatan,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,,265781801886.0,28,II,2025,RINCIAN_APBD
92,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04,4,4.1,4.1.04,,,,3,Jenis,PENDAPATAN,Pendapatan,Lain-lain PAD yang Sah,,170854502169.0,28,II,2025,RINCIAN_APBD
93,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.04,4,4.1,4.1.04,4.1.04.04,,,4,Objek,PENDAPATAN,Pendapatan,Hasil Kerja Sama Daerah,,282640000.0,28,II,2025,RINCIAN_APBD
94,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.04.01,4,4.1,4.1.04,4.1.04.04,4.1.04.04.01,,5,Rincian Objek,PENDAPATAN,Pendapatan,Hasil Kerja Sama Daerah,,282640000.0,28,II,2025,RINCIAN_APBD
95,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.04.01.0001,4,4.1,4.1.04,4.1.04.04,4.1.04.04.01,4.1.04.04.01.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Hasil Kerja Sama Daerah,,282640000.0,28,II,2025,RINCIAN_APBD
96,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.05,4,4.1,4.1.04,4.1.04.05,,,4,Objek,PENDAPATAN,Pendapatan,Jasa Giro,,6533883903.0,29,II,2025,RINCIAN_APBD
97,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.05.01,4,4.1,4.1.04,4.1.04.05,4.1.04.05.01,,5,Rincian Objek,PENDAPATAN,Pendapatan,Jasa Giro pada Kas Daerah,,6533883903.0,29,II,2025,RINCIAN_APBD
98,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.05.01.0001,4,4.1,4.1.04,4.1.04.05,4.1.04.05.01,4.1.04.05.01.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Jasa Giro pada Kas Daerah,,6533883903.0,29,II,2025,RINCIAN_APBD
99,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.07,4,4.1,4.1.04,4.1.04.07,,,4,Objek,PENDAPATAN,Pendapatan,Pendapatan Bunga,,52000000000.0,29,II,2025,RINCIAN_APBD
100,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.07.01,4,4.1,4.1.04,4.1.04.07,4.1.04.07.01,,5,Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan Bunga atas Penempatan Uang Pemerintah Daerah,,52000000000.0,29,II,2025,RINCIAN_APBD
101,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.07.01.0001,4,4.1,4.1.04,4.1.04.07,4.1.04.07.01,4.1.04.07.01.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan Bunga atas Penempatan Uang Pemerintah Daerah,,52000000000.0,29,II,2025,RINCIAN_APBD
102,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.15,4,4.1,4.1.04,4.1.04.15,,,4,Objek,PENDAPATAN,Pendapatan,Pendapatan dari Pengembalian,,123725000.0,29,II,2025,RINCIAN_APBD
103,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.15.99,4,4.1,4.1.04,4.1.04.15,4.1.04.15.99,,5,Rincian Objek,PENDAPATAN,Pendapatan,"BLUD, Belanja Modal Gedung dan Bangunan BLUD, Belanja Modal Jalan, Jaringan, dan",,123725000.0,29,II,2025,RINCIAN_APBD
104,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.15.99.0002,4,4.1,4.1.04,4.1.04.15,4.1.04.15.99,4.1.04.15.99.0002,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan dari Pengembalian Kelebihan Pembayaran Belanja Barang dan Jasa BLUD,,123725000.0,29,II,2025,RINCIAN_APBD
105,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.16,4,4.1,4.1.04,4.1.04.16,,,4,Objek,PENDAPATAN,Pendapatan,Pendapatan BLUD,,19414253266.0,29,II,2025,RINCIAN_APBD
106,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.16.02,4,4.1,4.1.04,4.1.04.16,4.1.04.16.02,,5,Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan BLUD dari Jasa Layanan,,17603023266.0,29,II,2025,RINCIAN_APBD
107,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.16.02.0001,4,4.1,4.1.04,4.1.04.16,4.1.04.16.02,4.1.04.16.02.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan BLUD dari Jasa Layanan,,17603023266.0,29,II,2025,RINCIAN_APBD
108,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.16.04,4,4.1,4.1.04,4.1.04.16,4.1.04.16.04,,5,Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan BLUD dari Hasil Kerja Sama dengan Pihak Lain,,122810000.0,29,II,2025,RINCIAN_APBD
109,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.16.04.0001,4,4.1,4.1.04,4.1.04.16,4.1.04.16.04,4.1.04.16.04.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan BLUD dari Hasil Kerja Sama dengan Pihak Lain,,122810000.0,29,II,2025,RINCIAN_APBD
110,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.16.06,4,4.1,4.1.04,4.1.04.16,4.1.04.16.06,,5,Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan BLUD dari Lain-Lain Pendapatan BLUD yang Sah,,1688420000.0,29,II,2025,RINCIAN_APBD
111,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.16.06.0001,4,4.1,4.1.04,4.1.04.16,4.1.04.16.06,4.1.04.16.06.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan BLUD dari Jasa Giro,,1688420000.0,29,II,2025,RINCIAN_APBD
112,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.22,4,4.1,4.1.04,4.1.04.22,,,4,Objek,PENDAPATAN,Pendapatan,"Pendapatan Zakat, Infaq, Shadaqah, dan Wakaf",,92500000000.0,29,II,2025,RINCIAN_APBD
113,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.22.01,4,4.1,4.1.04,4.1.04.22,4.1.04.22.01,,5,Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan Zakat,,92500000000.0,29,II,2025,RINCIAN_APBD
114,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.22.01.0001,4,4.1,4.1.04,4.1.04.22,4.1.04.22.01,4.1.04.22.01.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan Zakat,,50000000000.0,29,II,2025,RINCIAN_APBD
115,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.1.04.22.01.0002,4,4.1,4.1.04,4.1.04.22,4.1.04.22.01,4.1.04.22.01.0002,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Pendapatan Infaq,,42500000000.0,29,II,2025,RINCIAN_APBD
116,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2,4,4.2,,,,,2,Kelompok,PENDAPATAN,Pendapatan,PENDAPATAN TRANSFER,,7935475288000.0,29,II,2025,RINCIAN_APBD
117,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01,4,4.2,4.2.01,,,,3,Jenis,PENDAPATAN,Pendapatan,Pendapatan Transfer Pemerintah Pusat,,7935475288000.0,29,II,2025,RINCIAN_APBD
118,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03,4,4.2,4.2.01,4.2.01.03,,,4,Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus dan Dana Tambahann Infrastruktur,,4309582640000.0,29,II,2025,RINCIAN_APBD
119,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,,5,Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Provinsi Aceh,,4309582640000.0,29,II,2025,RINCIAN_APBD
120,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0002,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0002,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Pembangunan dan Pemeliharaan Infrastruktur,,1428792959960.0,29,II,2025,RINCIAN_APBD
121,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0003,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0003,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Pemberdayaan Ekonomi Rakyat,,437618514389.0,29,II,2025,RINCIAN_APBD
122,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0004,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0004,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Pengentasan Kemiskinan,,83964058654.0,29,II,2025,RINCIAN_APBD
123,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0005,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0005,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Pendidikan,,1262516245643.0,29,II,2025,RINCIAN_APBD
124,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0006,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0006,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Sosial,,95183608740.0,29,II,2025,RINCIAN_APBD
125,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0007,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0007,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Kesehatan,,767455222247.0,29,II,2025,RINCIAN_APBD
126,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0008,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0008,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Pelaksanaan Keistimewaan Aceh,,174561365045.0,29,II,2025,RINCIAN_APBD
127,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.03.03.0009,4,4.2,4.2.01,4.2.01.03,4.2.01.03.03,4.2.01.03.03.0009,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,Dana Otonomi Khusus-Aceh-Penguatan Perdamaian,,59490665322.0,29,II,2025,RINCIAN_APBD
128,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07,4,4.2,4.2.01,4.2.01.07,,,4,Objek,PENDAPATAN,Pendapatan,Dana Bagi Hasil (DBH),,306356158000.0,29,II,2025,RINCIAN_APBD
129,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.01,4,4.2,4.2.01,4.2.01.07,4.2.01.07.01,,5,Rincian Objek,PENDAPATAN,Pendapatan,DBH Pajak,,136827539000.0,29,II,2025,RINCIAN_APBD
130,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.01.0001,4,4.2,4.2.01,4.2.01.07,4.2.01.07.01,4.2.01.07.01.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH PBB,,44328443000.0,29,II,2025,RINCIAN_APBD
131,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.01.0002,4,4.2,4.2.01,4.2.01.07,4.2.01.07.01,4.2.01.07.01.0002,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH PPh Pasal 21,,86224031000.0,30,II,2025,RINCIAN_APBD
132,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.01.0004,4,4.2,4.2.01,4.2.01.07,4.2.01.07.01,4.2.01.07.01.0004,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH Cukai Hasil Tembakau (CHT),,6275065000.0,30,II,2025,RINCIAN_APBD
133,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.02,4,4.2,4.2.01,4.2.01.07,4.2.01.07.02,,5,Rincian Objek,PENDAPATAN,Pendapatan,DBH Sumber Daya Alam (SDA),,157525538000.0,30,II,2025,RINCIAN_APBD
134,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.02.0001,4,4.2,4.2.01,4.2.01.07,4.2.01.07.02,4.2.01.07.02.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH SDA Minyak Bumi,,59036457000.0,30,II,2025,RINCIAN_APBD
135,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.02.0002,4,4.2,4.2.01,4.2.01.07,4.2.01.07.02,4.2.01.07.02.0002,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH SDA Gas Bumi,,40999311000.0,30,II,2025,RINCIAN_APBD
136,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.02.0003,4,4.2,4.2.01,4.2.01.07,4.2.01.07.02,4.2.01.07.02.0003,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH SDA Pengusahaan Panas Bumi,,168803000.0,30,II,2025,RINCIAN_APBD
137,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.02.0005,4,4.2,4.2.01,4.2.01.07,4.2.01.07.02,4.2.01.07.02.0005,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH SDA Mineral dan Batubara-Royalty,,56333221000.0,30,II,2025,RINCIAN_APBD
138,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.02.0006,4,4.2,4.2.01,4.2.01.07,4.2.01.07.02,4.2.01.07.02.0006,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH SDA Kehutanan-Provisi Sumber Daya Hutan (PSDH),,104933000.0,30,II,2025,RINCIAN_APBD
139,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.02.0008,4,4.2,4.2.01,4.2.01.07,4.2.01.07.02,4.2.01.07.02.0008,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH SDA Kehutanan-Dana Reboisasi (DR),,882813000.0,30,II,2025,RINCIAN_APBD
140,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.03,4,4.2,4.2.01,4.2.01.07,4.2.01.07.03,,5,Rincian Objek,PENDAPATAN,Pendapatan,DBH Lainnya,,12003081000.0,30,II,2025,RINCIAN_APBD
141,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.07.03.0001,4,4.2,4.2.01,4.2.01.07,4.2.01.07.03,4.2.01.07.03.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DBH Sawit,,12003081000.0,30,II,2025,RINCIAN_APBD
142,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.08,4,4.2,4.2.01,4.2.01.08,,,4,Objek,PENDAPATAN,Pendapatan,Dana Alokasi Umum (DAU),,2208557679000.0,30,II,2025,RINCIAN_APBD
143,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.08.01,4,4.2,4.2.01,4.2.01.08,4.2.01.08.01,,5,Rincian Objek,PENDAPATAN,Pendapatan,DAU yang Tidak Ditentukan Penggunaannya,,1735433014000.0,30,II,2025,RINCIAN_APBD
144,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.08.01.0001,4,4.2,4.2.01,4.2.01.08,4.2.01.08.01,4.2.01.08.01.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAU,,1735433014000.0,30,II,2025,RINCIAN_APBD
145,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.08.02,4,4.2,4.2.01,4.2.01.08,4.2.01.08.02,,5,Rincian Objek,PENDAPATAN,Pendapatan,DAU yang Ditentukan Penggunaannya,,473124665000.0,30,II,2025,RINCIAN_APBD
146,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.08.02.0004,4,4.2,4.2.01,4.2.01.08,4.2.01.08.02,4.2.01.08.02.0004,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAU yang Ditentukan Penggunaannya Bidang Pendidikan,,180998240000.0,30,II,2025,RINCIAN_APBD
147,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.08.02.0005,4,4.2,4.2.01,4.2.01.08,4.2.01.08.02,4.2.01.08.02.0005,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAU yang Ditentukan Penggunaannya Bidang Kesehatan,,106721459000.0,30,II,2025,RINCIAN_APBD
148,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09,4,4.2,4.2.01,4.2.01.09,,,4,Objek,PENDAPATAN,Pendapatan,Dana Alokasi Khusus (DAK),,1110978811000.0,30,II,2025,RINCIAN_APBD
149,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.01,4,4.2,4.2.01,4.2.01.09,4.2.01.09.01,,5,Rincian Objek,PENDAPATAN,Pendapatan,DAK Fisik,,122745459000.0,30,II,2025,RINCIAN_APBD
150,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.01.0004,4,4.2,4.2.01,4.2.01.09,4.2.01.09.01,4.2.01.09.01.0004,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAK Fisik-Bidang Pendidikan-Reguler-SMA,,4941974000.0,30,II,2025,RINCIAN_APBD
151,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.01.0005,4,4.2,4.2.01,4.2.01.09,4.2.01.09.01,4.2.01.09.01.0005,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAK Fisik-Bidang Pendidikan-Reguler-SLB,,444249000.0,30,II,2025,RINCIAN_APBD
152,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.01.0010,4,4.2,4.2.01,4.2.01.09,4.2.01.09.01,4.2.01.09.01.0010,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAK Fisik-Bidang Pendidikan-Penugasan-SMK,,70455546000.0,30,II,2025,RINCIAN_APBD
153,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.01.0011,4,4.2,4.2.01,4.2.01.09,4.2.01.09.01,4.2.01.09.01.0011,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAK Fisik-Bidang Pendidikan-Reguler-Perpustakaan Daerah,,498828000.0,30,II,2025,RINCIAN_APBD
154,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.01.0075,4,4.2,4.2.01,4.2.01.09,4.2.01.09.01,4.2.01.09.01.0075,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAK Fisik-Bidang Kesehatan-Penguatan Sistem Kesehatan,,46404862000.0,30,II,2025,RINCIAN_APBD
155,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.02,4,4.2,4.2.01,4.2.01.09,4.2.01.09.02,,5,Rincian Objek,PENDAPATAN,Pendapatan,DAK Non Fisik,,988233352000.0,30,II,2025,RINCIAN_APBD
156,31,7.01.01,Sekretariat Daerah Aceh,SETDA,7.01,Pemerintahan Umum,PENUNJANG,4.2.01.09.02.0001,4,4.2,4.2.01,4.2.01.09,4.2.01.09.02,4.2.01.09.02.0001,6,Sub Rincian Objek,PENDAPATAN,Pendapatan,DAK Non Fisik-BOS Reguler,,338667219000.0,30,II,2025,RINCIAN_APBD
